,title_pt,title_en,title_polarity,title_subjectivity,sentiment_class
3026,legal,legal,0.2,0.2,neutral
3027,insatisfeita,unsatisfied,0.0,0.0,neutral
3028,bom,bom,0.4,0.0,positive
3029,,,,,0
3030,,,,,0
3031,recomendado,recommended,0.0,0.0,neutral
3032,recomendo,I recommend,0.0,0.0,neutral
3033,produto bom nota,good product note,0.7,0.6000000000000001,positive
3034,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3035,melhor espectativa,best expectation,1.0,0.3,positive
3036,caminha fofa,cute bed,0.5,1.0,positive
3037,ainda nao recebi produt,I still haven't received product,0.0,0.0,neutral
3038,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3039,bom,bom,0.4,0.0,positive
3040,bom,bom,0.4,0.0,positive
3041,suporte instrumentos,support instruments,0.0,0.0,neutral
3042,tudo certo,all right,0.2857142857142857,0.5357142857142857,neutral
3043,recomendo,I recommend,0.0,0.0,neutral
3044,ótimo,excellent,1.0,1.0,positive
3045,produto inferior,inferior product,0.0,0.0,neutral
3046,boa,boa,0.4,0.0,positive
3047,ainda entregou,still delivered,0.0,0.0,neutral
3048,aprovo,I approve,0.0,0.0,neutral
3049,bebedouro,drinking fountain,0.0,0.0,neutral
3050,avaliação ótima,great review,0.8,0.75,positive
3051,boa,boa,0.4,0.0,positive
3052,excelente atendimento,excellent service,1.0,1.0,positive
3053,mercadoria,merchandise,0.0,0.0,neutral
3054,excelenet,excelenet,0.0,0.0,neutral
3055,entrega rápida,fast delivery,0.2,0.6,neutral
3056,recomendo todos,I recommend everyone,0.0,0.0,neutral
3057,recebi apenas produto,I only received product,0.0,1.0,neutral
3058,,,,,0
3059,recebi produto,I received product,0.0,0.0,neutral
3060,otimo,great,0.8,0.75,positive
3061,ótimo,excellent,1.0,1.0,positive
3062,satisfação serviço,service satisfaction,0.0,0.0,neutral
3063,recomendadissímo,highly recommended,0.16,0.5399999999999999,neutral
3064,produto recebido,product received,0.0,0.0,neutral
3065,excelente,great,0.8,0.75,positive
3066,satisfatória,satisfying,0.5,1.0,positive
3067,adorei,I loved it,0.7,0.8,positive
3068,bom,bom,0.4,0.0,positive
3069,recomendo produto,recommend product,0.0,0.0,neutral
3070,excelente,great,0.8,0.75,positive
3071,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3072,nota,use,0.0,0.0,neutral
3073,recomendo,I recommend,0.0,0.0,neutral
3074,bom,bom,0.4,0.0,positive
3075,cores corresponde,colors match,0.0,0.0,neutral
3076,loja perfeita,perfect store,1.0,1.0,positive
3077,tudo ok,everything is OK,0.5,0.5,positive
3078,recomendo,I recommend,0.0,0.0,neutral
3079,bom produto,good product,0.7,0.6000000000000001,positive
3080,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3081,bom,bom,0.4,0.0,positive
3082,mause barato,cheap mouse,0.4,0.7,positive
3083,bom,bom,0.4,0.0,positive
3084,perfeito,Perfect,1.0,1.0,positive
3085,produto novo original,original new product,0.2556818181818182,0.6022727272727273,neutral
3086,vale pena,worth it,0.3,0.1,positive
3087,parabéns lannister,lannister parabens,0.0,0.0,neutral
3088,recebi produto defeit,I received defective product,0.0,0.0,neutral
3089,recomendo,I recommend,0.0,0.0,neutral
3090,recomendo loja,recommend store,0.0,0.0,neutral
3091,sempre bom,always good,0.7,0.6000000000000001,positive
3092,recomendo,I recommend,0.0,0.0,neutral
3093,bom,bom,0.4,0.0,positive
3094,produto bom,good product,0.7,0.6000000000000001,positive
3095,recomendo,I recommend,0.0,0.0,neutral
3096,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3097,recomerndo,I recommend,0.0,0.0,neutral
3098,ok,ok,0.5,0.5,positive
3099,ótimo,excellent,1.0,1.0,positive
3100,otimo,great,0.8,0.75,positive
3101,bom,bom,0.4,0.0,positive
3102,recebi livros,I received books,0.0,0.0,neutral
3103,excelente,great,0.8,0.75,positive
3104,insatisfaçao,dissatisfaction,0.0,0.0,neutral
3105,nenhuma,none,0.0,0.0,neutral
3106,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3107,produto falsificado,counterfeit product,0.0,0.0,neutral
3108,recebi produto,I received product,0.0,0.0,neutral
3109,recomendo sim,yes I recommend,0.0,0.0,neutral
3110,pior compra,worst buy,-1.0,1.0,negative
3111,produto errado,wrong product,-0.5,0.9,negative
3112,bom produto,good product,0.7,0.6000000000000001,positive
3113,recomendo,I recommend,0.0,0.0,neutral
3114,produto bom amei,good product loved,0.7,0.7000000000000001,positive
3115,péssima qualidade,bad quality,-0.6999999999999998,0.6666666666666666,negative
3116,ruim,roomy,0.0,0.0,neutral
3117,recomendo,I recommend,0.0,0.0,neutral
3118,produto condiz,product matches,0.0,0.0,neutral
3119,otimo,great,0.8,0.75,positive
3120,bom,bom,0.4,0.0,positive
3121,loja desorganizada,disorganized store,0.0,0.0,neutral
3122,produto recusado,product declined,0.0,0.0,neutral
3123,recomendo,I recommend,0.0,0.0,neutral
3124,ótimo,excellent,1.0,1.0,positive
3125,bom,bom,0.4,0.0,positive
3126,recebi produto prazo,I received product deadline,0.0,0.0,neutral
3127,ainda esperando,still waiting,0.0,0.0,neutral
3128,recomendo,I recommend,0.0,0.0,neutral
3129,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3130,otimo,great,0.8,0.75,positive
3131,excelente produto,excellent product,1.0,1.0,positive
3132,bom,bom,0.4,0.0,positive
3133,satisfeito,pleased,0.5,1.0,positive
3134,nao recebi produto,I did not recieve the product,0.0,0.0,neutral
3135,produto boa qualidade,good quality product,0.7,0.6000000000000001,positive
3136,recomendo,I recommend,0.0,0.0,neutral
3137,bom,bom,0.4,0.0,positive
3138,recomendo,I recommend,0.0,0.0,neutral
3139,otima,kidnaps,0.0,0.0,neutral
3140,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3141,,,,,0
3142,satisfeita produto,satisfied product,0.5,1.0,positive
3143,recebi apenas,I just received,0.0,0.0,neutral
3144,jeane jesus silva,jeane jesus silva,0.0,0.0,neutral
3145,produto bem inferior,very inferior product,0.2,0.3,neutral
3146,comprei recebi lona,I bought I received canvas,0.0,0.0,neutral
3147,otimo,great,0.8,0.75,positive
3148,entrega super rápida,super fast delivery,0.26666666666666666,0.6333333333333333,neutral
3149,voltagem errada,wrong voltage,-0.5,0.9,negative
3150,recomendo,I recommend,0.0,0.0,neutral
3151,boa,boa,0.4,0.0,positive
3152,produto bom,good product,0.7,0.6000000000000001,positive
3153,ótimo,excellent,1.0,1.0,positive
3154,ainda nao recebi produt,I still haven't received product,0.0,0.0,neutral
3155,faltando produto,missing product,-0.2,0.05,negative
3156,péssimo,terrible,-1.0,1.0,negative
3157,tudo certo,all right,0.2857142857142857,0.5357142857142857,neutral
3158,bom,bom,0.4,0.0,positive
3159,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3160,,,,,0
3161,otima,kidnaps,0.0,0.0,neutral
3162,recomendo,I recommend,0.0,0.0,neutral
3163,compra,purchase,0.0,0.0,neutral
3164,péssimo,terrible,-1.0,1.0,negative
3165,entrega rapido,fast delivery,0.2,0.6,neutral
3166,falta quantia,missing amount,-0.2,0.05,negative
3167,ótima,excellent,1.0,1.0,positive
3168,exelente,excellent,1.0,1.0,positive
3169,,,,,0
3170,ótimo,excellent,1.0,1.0,positive
3171,gostei,I liked,0.6,0.8,positive
3172,bebedouro vida mansa,quiet life water fountain,0.0,0.3333333333333333,neutral
3173,adorei,I loved it,0.7,0.8,positive
3174,ainda recebi,I still received,0.0,0.0,neutral
3175,recomendo,I recommend,0.0,0.0,neutral
3176,super recomendado,highly recommended,0.16,0.5399999999999999,neutral
3177,recomendo,I recommend,0.0,0.0,neutral
3178,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3179,tapete fino,tape up,0.0,0.0,neutral
3180,bom,bom,0.4,0.0,positive
3181,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3182,paciência,patience,0.0,0.0,neutral
3183,excelente,great,0.8,0.75,positive
3184,cadeira,chair,0.0,0.0,neutral
3185,aguardo,I wait,0.0,0.0,neutral
3186,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3187,positiva,positive,0.22727272727272727,0.5454545454545454,neutral
3188,boa,boa,0.4,0.0,positive
3189,recomendo,I recommend,0.0,0.0,neutral
3190,relógio entregue,watch delivered,0.0,0.0,neutral
3191,ótimo,excellent,1.0,1.0,positive
3192,recomendo,I recommend,0.0,0.0,neutral
3193,recomendo,I recommend,0.0,0.0,neutral
3194,pedido metade,half order,-0.16666666666666666,0.16666666666666666,negative
3195,incrível,amazing,0.6000000000000001,0.9,positive
3196,relógio bom,good watch,0.7,0.6000000000000001,positive
3197,excelente,great,0.8,0.75,positive
3198,falta comprometimento,lack of commitment,0.0,0.0,neutral
3199,perfeito serviço,perfect service,1.0,1.0,positive
3200,excelente,great,0.8,0.75,positive
3201,entrega produto,product delivery,0.0,0.0,neutral
3202,excelente,great,0.8,0.75,positive
3203,,,,,0
3204,,,,,0
3205,entrega incorreta,incorrect delivery,0.0,0.0,neutral
3206,,,,,0
3207,excelente,great,0.8,0.75,positive
3208,boa,boa,0.4,0.0,positive
3209,qualidade,quality,0.0,0.0,neutral
3210,recebido,Received,0.0,0.0,neutral
3211,tudo perfeito,everything perfect,1.0,1.0,positive
3212,bom rapido bom preço,good fast good price,0.5333333333333333,0.6000000000000001,positive
3213,recomendo,I recommend,0.0,0.0,neutral
3214,ótima,excellent,1.0,1.0,positive
3215,super satisfeita,super satisfied,0.41666666666666663,0.8333333333333333,positive
3216,quase perfeito,almost perfect,1.0,1.0,positive
3217,recomendo,I recommend,0.0,0.0,neutral
3218,bom produto,good product,0.7,0.6000000000000001,positive
3219,bem atendido,well attended,0.0,0.0,neutral
3220,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3221,material faltando,missing material,-0.2,0.05,negative
3222,otimo,great,0.8,0.75,positive
3223,tudo otimo,everything's good,0.7,0.6000000000000001,positive
3224,ótimo,excellent,1.0,1.0,positive
3225,satisfeito compra,satisfied purchase,0.5,1.0,positive
3226,top,top,0.5,0.5,positive
3227,produto otimo,great product,0.8,0.75,positive
3228,zero,zero,0.0,0.0,neutral
3229,excelente,great,0.8,0.75,positive
3230,recomendo,I recommend,0.0,0.0,neutral
3231,moedor café,coffee grinder,0.0,0.0,neutral
3232,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3233,,,,,0
3234,desrespeito consumidor,consumer disrespect,0.0,0.0,neutral
3235,satisfeita,satisfied,0.5,1.0,positive
3236,entregou bastante ant,delivered a lot,0.0,0.0,neutral
3237,ainda recebi,I still received,0.0,0.0,neutral
3238,produto voltagem,product voltage,0.0,0.0,neutral
3239,problemas,problems,0.0,0.0,neutral
3240,recomendo,I recommend,0.0,0.0,neutral
3241,entrega,delivery,0.0,0.0,neutral
3242,gostei,I liked,0.6,0.8,positive
3243,bom,bom,0.4,0.0,positive
3244,entrega faltando produtos,delivery missing products,-0.2,0.05,negative
3245,recomendo sim,yes I recommend,0.0,0.0,neutral
3246,bom,bom,0.4,0.0,positive
3247,perfeito,Perfect,1.0,1.0,positive
3248,lindo porém frágil,beautiful but fragile,0.425,0.75,positive
3249,,,,,0
3250,ótimo,excellent,1.0,1.0,positive
3251,bom,bom,0.4,0.0,positive
3252,boa loja,good shop,0.7,0.6000000000000001,positive
3253,satisfeita,satisfied,0.5,1.0,positive
3254,top,top,0.5,0.5,positive
3255,produtos ruins,bad products,-0.6999999999999998,0.6666666666666666,negative
3256,bom,bom,0.4,0.0,positive
3257,recomendo,I recommend,0.0,0.0,neutral
3258,excelente,great,0.8,0.75,positive
3259,bom,bom,0.4,0.0,positive
3260,feliz,feliz,0.0,0.0,neutral
3261,faltando produto,missing product,-0.2,0.05,negative
3262,mt bom,mt bom,0.0,0.0,neutral
3263,entregou antes prazo,delivered before deadline,0.0,0.0,neutral
3264,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3265,perfeita,perfect,1.0,1.0,positive
3266,comprei enganada,I bought it wrong,-0.5,0.9,negative
3267,recomendo,I recommend,0.0,0.0,neutral
3268,boa,boa,0.4,0.0,positive
3269,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3270,recomendo,I recommend,0.0,0.0,neutral
3271,ótima compra,Great buy,0.8,0.75,positive
3272,otimo,great,0.8,0.75,positive
3273,nome incompleto,incomplete name,0.0,0.0,neutral
3274,boa,boa,0.4,0.0,positive
3275,excelente,great,0.8,0.75,positive
3276,boa loja,good shop,0.7,0.6000000000000001,positive
3277,nota,use,0.0,0.0,neutral
3278,recomendo,I recommend,0.0,0.0,neutral
3279,ótimo,excellent,1.0,1.0,positive
3280,produtor n entreg,producer not delivered,0.0,0.0,neutral
3281,,,,,0
3282,recomendo,I recommend,0.0,0.0,neutral
3283,excelente,great,0.8,0.75,positive
3284,perfeito,Perfect,1.0,1.0,positive
3285,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3286,bos,bos,0.0,0.0,neutral
3287,recomendo,I recommend,0.0,0.0,neutral
3288,excelente,great,0.8,0.75,positive
3289,bom,bom,0.4,0.0,positive
3290,defeito produto,product defect,0.0,0.0,neutral
3291,recomendo,I recommend,0.0,0.0,neutral
3292,bom,bom,0.4,0.0,positive
3293,recomendo,I recommend,0.0,0.0,neutral
3294,produto quebrado,Broken product,-0.4,0.4,negative
3295,gostei produto,I liked the product,0.6,0.8,positive
3296,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3297,execelete,excellent,1.0,1.0,positive
3298,falta produto,missing product,-0.2,0.05,negative
3299,gostei,I liked,0.6,0.8,positive
3300,recomendo,I recommend,0.0,0.0,neutral
3301,boa,boa,0.4,0.0,positive
3302,produto entregue errado,product delivered wrong,-0.5,0.9,negative
3303,bom,bom,0.4,0.0,positive
3304,bom,bom,0.4,0.0,positive
3305,ruim,roomy,0.0,0.0,neutral
3306,recomendo,I recommend,0.0,0.0,neutral
3307,produto horrivel,horrible product,-1.0,1.0,negative
3308,ótima pelicula,great film,0.8,0.75,positive
3309,everaldo,everaldo,0.0,0.0,neutral
3310,otimo,great,0.8,0.75,positive
3311,ótimo,excellent,1.0,1.0,positive
3312,recomendo,I recommend,0.0,0.0,neutral
3313,recomendo,I recommend,0.0,0.0,neutral
3314,bom,bom,0.4,0.0,positive
3315,super recomendado,highly recommended,0.16,0.5399999999999999,neutral
3316,recomendo,I recommend,0.0,0.0,neutral
3317,ruim,roomy,0.0,0.0,neutral
3318,dez recomendo,ten recommend,0.0,0.0,neutral
3319,risco acidente,accident risk,0.0,0.0,neutral
3320,bom,bom,0.4,0.0,positive
3321,excelente,great,0.8,0.75,positive
3322,bom,bom,0.4,0.0,positive
3323,recomendo,I recommend,0.0,0.0,neutral
3324,recomendo falha grave,recommend hard fail,-0.39583333333333337,0.4208333333333333,negative
3325,entrega antes prazo,delivery before deadline,0.0,0.0,neutral
3326,otimo,great,0.8,0.75,positive
3327,rápido,fast,0.2,0.6,neutral
3328,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3329,q pontual,what a punctual,0.0,0.0,neutral
3330,excelente,great,0.8,0.75,positive
3331,queria efetuar troca,wanted to exchange,0.0,0.0,neutral
3332,ótimo,excellent,1.0,1.0,positive
3333,entrega,delivery,0.0,0.0,neutral
3334,entrega super rápida,super fast delivery,0.26666666666666666,0.6333333333333333,neutral
3335,produto bem basico,very basic product,0.0,0.1625,neutral
3336,recomendo,I recommend,0.0,0.0,neutral
3337,excelente,great,0.8,0.75,positive
3338,produto entregue,product delivered,0.0,0.0,neutral
3339,recomendo,I recommend,0.0,0.0,neutral
3340,,,,,0
3341,produto diferente,different product,0.0,0.6,neutral
3342,dificuldade receber,difficulty receiving,0.0,0.0,neutral
3343,otimo,great,0.8,0.75,positive
3344,,,,,0
3345,loja top,top store,0.5,0.5,positive
3346,capa violão violão,acoustic guitar cover,0.0,0.0,neutral
3347,bom produto ruim,good product bad,5.551115123125783e-17,0.6333333333333333,neutral
3348,nao consigo contato,I can't contact,0.0,0.0,neutral
3349,recomendo,I recommend,0.0,0.0,neutral
3350,recomendo,I recommend,0.0,0.0,neutral
3351,produto defeito,defect product,0.0,0.0,neutral
3352,ótimo,excellent,1.0,1.0,positive
3353,queria,I wanted,0.0,0.0,neutral
3354,compra cancelada reembo,purchase canceled refund,0.0,0.0,neutral
3355,lente errada,wrong lens,-0.5,0.9,negative
3356,atende promete,meets promise,0.0,0.0,neutral
3357,produto errado,wrong product,-0.5,0.9,negative
3358,entregue antes prazo,delivered before deadline,0.0,0.0,neutral
3359,recomendo,I recommend,0.0,0.0,neutral
3360,bom,bom,0.4,0.0,positive
3361,excelente,great,0.8,0.75,positive
3362,recomendado,recommended,0.0,0.0,neutral
3363,boa,boa,0.4,0.0,positive
3364,òtimo,optimal,0.0,0.0,neutral
3365,bom,bom,0.4,0.0,positive
3366,recebi produto avariado,I received a defective product,0.0,0.0,neutral
3367,excelente,great,0.8,0.75,positive
3368,crítica,criticism,0.0,0.0,neutral
3369,recomendo,I recommend,0.0,0.0,neutral
3370,top,top,0.5,0.5,positive
3371,otimo,great,0.8,0.75,positive
3372,,,,,0
3373,recomendo,I recommend,0.0,0.0,neutral
3374,compra cavaquinho,buy cavaquinho,0.0,0.0,neutral
3375,faltou informação,lacked information,0.0,0.0,neutral
3376,produto péssima qualid,poor quality product,-0.4,0.6,negative
3377,recomendo,I recommend,0.0,0.0,neutral
3378,cortina corta luz,short light curtain,0.2,0.5,neutral
3379,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3380,bom,bom,0.4,0.0,positive
3381,excelente,great,0.8,0.75,positive
3382,produto errado,wrong product,-0.5,0.9,negative
3383,excelente atendimento,excellent service,1.0,1.0,positive
3384,excelente,great,0.8,0.75,positive
3385,faltou cadeira,chair was missing,-0.2,0.05,negative
3386,bom,bom,0.4,0.0,positive
3387,recomendo,I recommend,0.0,0.0,neutral
3388,ótimo,excellent,1.0,1.0,positive
3389,perfeito tudo bom,perfect all good,0.85,0.8,positive
3390,excelente,great,0.8,0.75,positive
3391,obrigado produto bom,thank you good product,0.7,0.6000000000000001,positive
3392,ótimo,excellent,1.0,1.0,positive
3393,,,,,0
3394,nao recomendo,I do not recommend,0.0,0.0,neutral
3395,atendimento,attendance,0.0,0.0,neutral
3396,,,,,0
3397,bom,bom,0.4,0.0,positive
3398,incompleto,incomplete,0.0,0.0,neutral
3399,obrigado excelente,thank you excellent,1.0,1.0,positive
3400,limpeza leve,light cleaning,0.4,0.7,positive
3401,produto,product,0.0,0.0,neutral
3402,bom,bom,0.4,0.0,positive
3403,excelente produto,excellent product,1.0,1.0,positive
3404,recomendo certeza,I definitely recommend,0.0,0.5,neutral
3405,bom,bom,0.4,0.0,positive
3406,recomendo,I recommend,0.0,0.0,neutral
3407,bom,bom,0.4,0.0,positive
3408,ótimo,excellent,1.0,1.0,positive
3409,boa,boa,0.4,0.0,positive
3410,postou produto rápido,posted product fast,0.2,0.6,neutral
3411,tudo perfeito,everything perfect,1.0,1.0,positive
3412,recomendo,I recommend,0.0,0.0,neutral
3413,super recomendado,highly recommended,0.16,0.5399999999999999,neutral
3414,rapido,quick,0.3333333333333333,0.5,positive
3415,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
3416,positiva,positive,0.22727272727272727,0.5454545454545454,neutral
3417,entrega atrasada,late delivery,-0.3,0.6,negative
3418,recomendo,I recommend,0.0,0.0,neutral
3419,demora,delay,0.0,0.0,neutral
3420,produto ótimo,great product,0.8,0.75,positive
3421,excelente,great,0.8,0.75,positive
3422,recomendo,I recommend,0.0,0.0,neutral
3423,recomendo,I recommend,0.0,0.0,neutral
3424,recebi produto,I received product,0.0,0.0,neutral
3425,bom,bom,0.4,0.0,positive
3426,pedido incompleto,incomplete order,0.0,0.0,neutral
3427,ótima compra,Great buy,0.8,0.75,positive
3428,bom atendimento,good service,0.7,0.6000000000000001,positive
3429,atraso,delay,0.0,0.0,neutral
3430,preços bons,good prices,0.7,0.6000000000000001,positive
